cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
95.4,2.354,46,3,3,1,HPC,2000,100,2.166029843,5.746297181,3.864371932,1.482350984,1.16328409,3.181901002,0.307999612,0.674604079,44.56477356,44.87849573
95.4,2.354,46,6,6,3,HPC,2000,100,2.31807847,5.582678366,3.750590025,1.561503501,1.459389638,4.678519058,0.317043998,0.640408619,48.42967677,41.29699253
95.4,2.354,46,7,0,4,HPC,2000,100,2.500099479,6.864659333,3.852435604,1.465536109,1.672326451,5.634660101,0.31709588,0.682344162,51.5950675,38.76339536
95.4,2.354,46,6,4,1,HPC,2000,100,2.396264876,7.232969904,3.847973348,1.369980518,1.447418629,4.236303401,0.31816254,0.729937665,49.65897369,40.27469461
95.4,2.354,46,10,4,4,HPC,2000,100,2.716998831,7.630272031,3.710868413,1.124914804,2.025237476,6.904442263,0.351646931,0.888956214,56.37252069,35.4782787
95.4,2.354,46,4,2,2,HPC,2000,100,2.252933304,6.198728633,3.988296122,1.31701913,1.29129189,4.16164993,0.304888902,0.759290414,46.39492202,43.108166
95.4,2.354,46,10,0,2,HPC,2000,100,2.206742525,5.503043532,4.008586685,1.7157321,1.211555873,3.851316023,0.287367032,0.582843809,45.58353233,43.87549401
95.4,2.354,46,5,1,4,HPC,2000,100,2.438624204,6.358323669,3.815711885,1.49650315,1.525003017,5.122529364,0.321293195,0.668224542,49.9901557,40.00787699
95.4,2.354,46,8,5,2,HPC,2000,100,2.374417669,6.321805525,3.906408178,1.216367976,1.466332175,4.075304568,0.318608116,0.822119639,48.78682899,40.99467092
95.4,2.354,46,6,4,2,HPC,2000,100,2.250125483,5.968244314,3.796346507,1.614241912,1.303737244,3.864858687,0.314176609,0.619485836,46.33442211,43.16445331
95.4,2.354,46,9,2,2,HPC,2000,100,2.479733963,6.253611028,3.771975137,1.192935168,1.590305563,4.255053937,0.328108917,0.838272367,51.0673573,39.1639612
95.4,2.354,46,9,0,4,HPC,2000,100,2.384666117,6.23813957,3.903228448,1.443393804,1.582625285,5.408335483,0.315650344,0.692811625,49.32775617,40.54512419
95.4,2.354,46,8,1,0,HPC,2000,100,2.318310624,5.82446053,4.090446766,1.517703057,1.355467306,3.784166491,0.310719209,0.658897089,47.88755798,41.76450177
95.4,2.354,46,13,1,0,HPC,2000,100,2.653608125,8.311118662,4.144247106,1.074006962,1.669700321,5.41883601,0.347077212,0.931092693,54.30111599,36.83165555
95.4,2.354,46,11,4,1,HPC,2000,100,2.537145332,8.159217358,4.030638663,1.119042276,1.689824945,5.407714891,0.327139431,0.893621306,52.22673702,38.29456164
95.4,2.354,46,7,4,0,HPC,2000,100,2.289114659,6.145650184,4.087749891,1.409456225,1.383735381,3.828394592,0.310164573,0.709493479,47.13095188,42.43495877
95.4,2.354,46,1,6,0,HPC,2000,100,1.961711729,5.12504636,4.367642423,1.744881802,0.877235945,2.571066773,0.270091981,0.573104723,40.56626201,49.30205301
95.4,2.354,46,8,2,4,HPC,2000,100,2.495883537,6.091947091,3.861062601,1.524181299,1.710651749,4.722266948,0.324046001,0.656095545,51.38031244,38.9254153
95.4,2.354,46,11,3,2,HPC,2000,100,2.540423505,8.201360548,3.854899181,1.172982307,1.709562815,5.472056341,0.331181653,0.852528453,52.1403811,38.35798584
95.4,2.354,46,1,5,1,HPC,2000,100,2.111175236,5.132407188,4.05508404,1.698981907,1.046692134,2.844679022,0.291290297,0.588587798,43.51610255,45.95999832
95.4,2.354,46,7,5,4,HPC,2000,100,2.647694917,6.969205868,3.837531862,1.418480282,1.908951143,5.855990648,0.342303709,0.70497984,54.55354333,36.66123001
95.4,2.354,46,14,5,3,HPC,2000,100,2.626841619,8.716996264,3.852764364,1.029203011,1.893030768,7.184168279,0.341165652,0.971625607,54.45777631,36.72570082
95.4,2.354,46,2,3,1,HPC,2000,100,2.021727847,5.022070909,4.308542173,1.796667139,0.987168437,2.662356186,0.277095418,0.556586142,41.78958392,47.85881582
95.4,2.354,46,8,2,4,HPC,2000,100,2.651176741,6.878937399,3.623800257,1.320192744,1.837039484,5.943095803,0.356199558,0.75746516,54.33893871,36.8060188
95.4,2.354,46,14,0,3,HPC,2000,100,2.38465147,6.573661888,4.097692052,1.463111981,1.597508731,5.438939464,0.308376441,0.683474686,49.1440227,40.69670918
95.4,2.354,46,5,0,2,HPC,2000,100,2.229801027,5.87131027,4.019839737,1.721331656,1.284997447,4.603632057,0.285842502,0.580945574,46.12576938,43.35971035
95.4,2.354,46,4,1,3,HPC,2000,100,2.30246872,6.80780549,3.88492488,1.886051594,1.27788154,4.083383012,0.303669589,0.530208201,47.60898662,42.00887568
95.4,2.354,46,0,1,4,HPC,2000,100,2.201772898,4.937958074,3.694645666,1.794021164,1.11948676,3.070807946,0.309676535,0.557407033,45.73151898,43.73351344
95.4,2.354,46,10,6,4,HPC,2000,100,2.851380658,7.563936305,3.586855959,1.173750989,2.111209076,6.518000472,0.377637861,0.851969467,58.33104992,34.28705643
95.4,2.354,46,12,5,4,HPC,2000,100,2.765584292,8.476224148,3.769609532,1.13285575,1.984281824,6.741833067,0.356659095,0.882724919,56.80654669,35.20720967
95.4,2.354,46,3,4,1,HPC,2000,100,2.095843277,5.145480609,4.065188086,1.646875429,1.147308262,3.448131859,0.296530111,0.607210481,43.65778279,45.81084682
95.4,2.354,46,13,5,1,HPC,2000,100,2.588017942,7.16233207,3.787798273,1.387326244,1.803782657,4.594270134,0.347406228,0.720810988,53.38559556,37.4632891
95.4,2.354,46,12,5,1,HPC,2000,100,2.707421085,7.467546248,3.718011391,1.03942407,1.870582022,5.271283793,0.3569876,0.962071382,55.47437763,36.05268027
95.4,2.354,46,1,5,0,HPC,2000,100,2.092182901,5.591000831,4.100152455,1.586257765,0.98843565,2.873000693,0.287762647,0.630414584,43.13882399,46.36194998
95.4,2.354,46,11,3,0,HPC,2000,100,2.417369515,6.578028429,4.104007822,1.338448642,1.496733371,4.842689121,0.31849796,0.747135409,49.82671547,40.13910974
95.4,2.354,46,10,3,3,HPC,2000,100,2.498214589,6.998445082,3.667673894,1.280607638,1.676760651,6.514580357,0.337496974,0.780879305,51.45677423,38.86757438
95.4,2.354,46,13,2,0,HPC,2000,100,2.571407628,7.858529258,4.083531811,1.013170689,1.749804768,5.569603813,0.336275412,0.987000525,52.77272248,37.89836692
95.4,2.354,46,9,4,0,HPC,2000,100,2.47514983,6.22871592,4.000793607,1.295034972,1.573916244,4.542680097,0.334539982,0.772179919,51.02630043,39.19547338
95.4,2.354,46,13,2,3,HPC,2000,100,2.514284845,5.753500652,3.774750357,1.394044063,1.767542994,5.043727565,0.339810866,0.717337515,52.4073689,38.16257221
95.4,2.354,46,0,1,1,HPC,2000,100,2.0735224,4.81989001,3.919870148,1.941698399,0.948906579,2.17035886,0.286872886,0.515013466,43.00218916,46.50926009
95.4,2.354,46,12,6,3,HPC,2000,100,2.507867143,7.220897698,3.784864111,1.241196092,1.708192355,5.545620906,0.342959774,0.80600479,51.91167331,38.52698001
95.4,2.354,46,2,0,3,HPC,2000,100,2.120473969,5.303334796,4.027952337,1.832920631,1.130564787,3.161739254,0.2805542,0.545577369,43.91619325,45.5412879
95.4,2.354,46,1,1,0,HPC,2000,100,1.98478161,5.065161073,4.315874515,1.765671228,0.821376717,2.230074179,0.27237007,0.56635687,41.15736866,48.59397151
