cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
91.8,3.7545,150,2,4,0,Thunderbird,2000,100,3.021790354,8.025133097,5.894020248,1.788912448,0.801113599,3.198243725,0.22259075,0.55899885,65.14331746,30.70153744
91.8,3.7545,150,4,1,4,Thunderbird,2000,100,3.462868866,9.641037822,5.416660657,1.26706076,1.520685523,6.099972057,0.263324693,0.789228141,73.78522372,27.10569812
91.8,3.7545,150,10,4,4,Thunderbird,2000,100,3.874492529,13.38354394,5.447565906,1.028710655,2.095310647,9.851750314,0.298064975,0.972091978,82.09868884,24.36092498
91.8,3.7545,150,0,2,3,Thunderbird,2000,100,3.212332094,7.453393531,5.320622345,1.71201749,1.012053937,3.253335357,0.237701719,0.584109964,69.02988935,28.97295677
91.8,3.7545,150,9,4,2,Thunderbird,2000,100,3.270298264,9.004823112,5.603554366,1.690386909,1.169302193,3.837544513,0.241465817,0.591580541,69.74821138,28.67457043
91.8,3.7545,150,5,3,4,Thunderbird,2000,100,3.290105369,9.092377758,5.533536956,1.352745432,1.489694701,5.928327858,0.251037398,0.739237397,70.71352601,28.28313214
91.8,3.7545,150,13,0,1,Thunderbird,2000,100,4.085953505,8.881564987,3.957963759,1.456577494,1.841034918,5.146835184,0.309832416,0.686540888,86.31473827,23.1710139
91.8,3.7545,150,14,0,0,Thunderbird,2000,100,4.311087288,10.89771862,3.895387576,1.217415851,1.943716835,6.645152116,0.328420666,0.821415451,90.87550449,22.00813092
91.8,3.7545,150,1,0,1,Thunderbird,2000,100,3.826670587,7.934306312,3.998379272,1.636624076,1.609831756,3.660301304,0.290154311,0.611014042,81.18074274,24.6363846
91.8,3.7545,150,5,6,3,Thunderbird,2000,100,3.305416281,9.334838641,5.69779039,1.349559269,1.355315407,4.689019156,0.25118162,0.740982695,70.60248494,28.32761484
91.8,3.7545,150,10,6,1,Thunderbird,2000,100,3.427054395,10.12342277,5.804019077,1.318405607,1.359368793,5.431941545,0.259068559,0.758491945,73.18577838,27.32771372
91.8,3.7545,150,4,5,1,Thunderbird,2000,100,3.149286022,9.353098214,5.926566856,1.647714641,1.112638366,4.181625974,0.233484128,0.606901237,67.1528554,29.78279908
